Index,TEXCOORD2,byte48p
0,0.394116073846817,
0,0.18472972512245178,
1,0.6440688967704773,
1,0.1848125457763672,
2,0.6232243180274963,
2,0.16236314177513123,
3,0.39436110854148865,
3,0.16236314177513123,
4,0.6437998414039612,
4,0.19856970012187958,
5,0.6440688967704773,
5,0.1848125457763672,
6,0.394116073846817,
6,0.18472972512245178,
7,0.3938996195793152,
7,0.19852431118488312,
8,0.6234728097915649,
8,0.21132025122642517,
9,0.6437998414039612,
9,0.19856970012187958,
10,0.3938996195793152,
10,0.19852431118488312,
11,0.3934535086154938,
11,0.21148747205734253,
12,0.4652652144432068,
12,0.16236314177513123,
13,0.4659680128097534,
13,0.013179950416088104,
14,0.2360207885503769,
14,0.013160447590053082,
15,0.2360415756702423,
15,0.16236314177513123,
16,0.3814762830734253,
16,0.1798727661371231,
17,0.5820916891098022,
17,0.1800328940153122,
18,0.565433144569397,
18,0.16236314177513123,
19,0.3816794157028198,
19,0.16236314177513123,
20,0.5818286538124084,
20,0.19418865442276,
21,0.5820916891098022,
21,0.1800328940153122,
22,0.3814762830734253,
22,0.1798727661371231,
23,0.38121524453163147,
23,0.19423174858093262,
24,0.5645112991333008,
24,0.21259939670562744,
25,0.5818286538124084,
25,0.19418865442276,
26,0.38121524453163147,
26,0.19423174858093262,
27,0.38076767325401306,
27,0.21251778304576874,
28,0.44161438941955566,
28,0.49943435192108154,
29,0.5179955959320068,
29,0.49943435192108154,
30,0.5179955959320068,
30,0.29942047595977783,
31,0.44161438941955566,
31,0.29942047595977783,
32,0.35820916295051575,
32,0.49943435192108154,
33,0.35820916295051575,
33,0.29942047595977783,
34,0.3865981101989746,
34,0.49943435192108154,
35,0.35820916295051575,
35,0.49943435192108154,
36,0.35820916295051575,
36,0.29942047595977783,
37,0.3865981101989746,
37,0.29942047595977783,
38,0.44161438941955566,
38,0.9603874087333679,
39,0.5179955959320068,
39,0.9603874087333679,
40,0.5179955959320068,
40,0.29788488149642944,
41,0.44161438941955566,
41,0.29788488149642944,
42,0.35820916295051575,
42,0.9603871703147888,
43,0.35820916295051575,
43,0.29788488149642944,
44,0.3865981101989746,
44,0.9603871703147888,
45,0.35820916295051575,
45,0.9603871703147888,
46,0.35820916295051575,
46,0.29788488149642944,
47,0.3865981101989746,
47,0.29788488149642944,
48,0.7428877353668213,
48,0.915013313293457,
49,0.7428792715072632,
49,0.9327956438064575,
50,0.7080309391021729,
50,0.9327704906463623,
51,0.7080392837524414,
51,0.9150110483169556,
52,0.7777357697486877,
52,0.915015459060669,
53,0.7777273058891296,
53,0.9328209161758423,
54,0.7428709268569946,
54,0.9547774791717529,
55,0.7080228328704834,
55,0.9547523260116577,
56,0.7777191996574402,
56,0.9548028707504272,
57,0.7428591847419739,
57,0.976854145526886,
58,0.7080110907554626,
58,0.976833164691925,
59,0.7080044150352478,
59,0.9988384246826172,
60,0.7428524494171143,
60,0.9988594055175781,
61,0.7777076959609985,
61,0.9768753051757812,
62,0.7777007818222046,
62,0.9988806247711182,
63,0.7420135736465454,
63,0.9150177836418152,
64,0.742021918296814,
64,0.932846188545227,
65,0.7768699526786804,
65,0.9328209161758423,
66,0.7768616080284119,
66,0.915015459060669,
67,0.7420302629470825,
67,0.9548285007476807,
68,0.7768781781196594,
68,0.9548028707504272,
69,0.7420416474342346,
69,0.9768964052200317,
70,0.7768898606300354,
70,0.9768753051757812,
71,0.7768964171409607,
71,0.9988806247711182,
72,0.742048442363739,
72,0.9989020824432373,
73,0.7071651220321655,
73,0.9150201678276062,
74,0.7071731090545654,
74,0.9328730702400208,
75,0.742021918296814,
75,0.932846188545227,
76,0.7420135736465454,
76,0.9150177836418152,
77,0.6720672845840454,
77,0.9150210022926331,
78,0.672079861164093,
78,0.9328831434249878,
79,0.707181453704834,
79,0.9548554420471191,
80,0.7420302629470825,
80,0.9548285007476807,
81,0.6720918416976929,
81,0.954865574836731,
82,0.7071928977966309,
82,0.9769188165664673,
83,0.7420416474342346,
83,0.9768964052200317,
84,0.742048442363739,
84,0.9989020824432373,
85,0.7071994543075562,
85,0.9989244937896729,
86,0.6721090078353882,
86,0.9769280552864075,
87,0.6721190810203552,
87,0.9989340305328369,
88,0.7080392837524414,
88,0.9150110483169556,
89,0.7080309391021729,
89,0.9327704906463623,
90,0.6731812357902527,
90,0.9327476024627686,
91,0.6731896996498108,
91,0.9150087237358093,
92,0.6731728911399841,
92,0.954729437828064,
93,0.7080228328704834,
93,0.9547523260116577,
94,0.7080110907554626,
94,0.976833164691925,
95,0.6731612682342529,
95,0.9768142700195312,
96,0.6731545925140381,
96,0.9988194704055786,
97,0.7080044150352478,
97,0.9988384246826172,
98,0.32789725065231323,
98,0.5557135343551636,
99,0.32773876190185547,
99,0.8249068856239319,
100,0.29726505279541016,
100,0.824888288974762,
101,0.29742372035980225,
101,0.5556961894035339,
102,0.35837098956108093,
