Index,TEXCOORD2,byte48p
0,1.503514051437378,
0,0.32505929470062256,
1,1.503514051437378,
1,0.33063751459121704,
2,1.5054759979248047,
2,0.32505929470062256,
3,1.5054759979248047,
3,0.33063751459121704,
4,1.4801980257034302,
4,0.33511459827423096,
5,1.4801980257034302,
5,0.34069278836250305,
6,1.482159972190857,
6,0.33511459827423096,
7,1.482159972190857,
7,0.34069278836250305,
8,1.4801980257034302,
8,0.34069278836250305,
9,1.4801980257034302,
9,0.34627100825309753,
10,1.482159972190857,
10,0.34069278836250305,
11,1.482159972190857,
11,0.34627100825309753,
12,1.4618799686431885,
12,0.3619549870491028,
13,1.4635250568389893,
13,0.3278023898601532,
14,1.4602470397949219,
14,0.32780179381370544,
15,1.4719059467315674,
15,0.36081889271736145,
16,1.4687039852142334,
16,0.3267768919467926,
17,1.4654589891433716,
17,0.327239990234375,
18,1.4719059467315674,
18,0.36081889271736145,
19,1.471977949142456,
19,0.3266266882419586,
20,1.4687039852142334,
20,0.3267768919467926,
21,1.4069310426712036,
21,0.4049519896507263,
22,1.4116389751434326,
22,0.4049519896507263,
23,1.4069310426712036,
23,0.33771029114723206,
24,1.4116389751434326,
24,0.33771029114723206,
25,1.4156420230865479,
25,0.4049522876739502,
26,1.4203510284423828,
26,0.4049519896507263,
27,1.4156379699707031,
27,0.3377107083797455,
28,1.4203460216522217,
28,0.3377104103565216,
29,1.4203510284423828,
29,0.4049519896507263,
30,1.4250600337982178,
30,0.40495169162750244,
31,1.4203460216522217,
31,0.3377104103565216,
32,1.4250550270080566,
32,0.3377099931240082,
33,1.5037120580673218,
33,0.32525691390037537,
34,1.5037120580673218,
34,0.3308350145816803,
35,1.5056740045547485,
35,0.3252567946910858,
36,1.5056740045547485,
36,0.3308350145816803,
37,1.4801989793777466,
37,0.33511459827423096,
38,1.4801989793777466,
38,0.34069278836250305,
39,1.482161045074463,
39,0.33511459827423096,
40,1.482161045074463,
40,0.34069278836250305,
41,1.4801989793777466,
41,0.34069278836250305,
42,1.4801989793777466,
42,0.34627100825309753,
43,1.482161045074463,
43,0.34069278836250305,
44,1.482161045074463,
44,0.34627100825309753,
45,1.4618799686431885,
45,0.3619549870491028,
46,1.4635250568389893,
46,0.3278023898601532,
47,1.4602470397949219,
47,0.327801913022995,
48,1.4719059467315674,
48,0.3608188033103943,
49,1.4687039852142334,
49,0.3267768919467926,
50,1.4654589891433716,
50,0.327239990234375,
51,1.4719059467315674,
51,0.3608188033103943,
52,1.471979022026062,
52,0.3266266882419586,
53,1.4687039852142334,
53,0.3267768919467926,
54,1.4069310426712036,
54,0.4049519896507263,
55,1.4116400480270386,
55,0.4049519896507263,
56,1.4069310426712036,
56,0.3377104103565216,
57,1.4116400480270386,
57,0.3377104103565216,
58,1.4156429767608643,
58,0.4049522876739502,
59,1.4203519821166992,
59,0.4049519896507263,
60,1.4156379699707031,
60,0.3377107083797455,
61,1.420346975326538,
61,0.33771029114723206,
62,1.4203519821166992,
62,0.4049519896507263,
63,1.4250600337982178,
63,0.40495169162750244,
64,1.420346975326538,
64,0.33771029114723206,
65,1.425055980682373,
65,0.3377099931240082,
66,0.8337684273719788,
66,0.29914429783821106,
67,0.8337690234184265,
67,0.007651078049093485,
68,0.7950180172920227,
68,0.2704196870326996,
69,0.8337690234184265,
69,0.007651078049093485,
70,0.7950186133384705,
70,0.007651078049093485,
71,0.7950180172920227,
71,0.2704196870326996,
72,0.7589331269264221,
72,0.3291037082672119,
73,0.8337684273719788,
73,0.29914429783821106,
74,0.6994618773460388,
74,0.4915747046470642,
75,0.6994618773460388,
75,0.3768196105957031,
76,0.639991819858551,
76,0.3291037082672119,
77,0.6039069294929504,
77,0.2704193890094757,
78,0.5651564002037048,
78,0.2991439998149872,
79,0.6039069294929504,
79,0.007650808896869421,
80,0.5651571154594421,
80,0.007650541141629219,
81,-0.35104331374168396,
81,-0.4820401966571808,
82,-0.36230769753456116,
82,-0.41882529854774475,
83,-0.35104331374168396,
83,-0.41140609979629517,
84,-0.35104331374168396,
84,-0.4820401966571808,
85,-0.36914241313934326,
85,-0.42794978618621826,
86,-0.36230769753456116,
86,-0.41882529854774475,
87,-0.35104331374168396,
87,-0.4820401966571808,
88,-0.36914241313934326,
88,-0.4820401966571808,
89,-0.36914241313934326,
89,-0.42794978618621826,
90,-0.33294400572776794,
90,-0.42794978618621826,
91,-0.33294400572776794,
91,-0.48204028606414795,
92,0.9839076995849609,
92,0.41848310828208923,
93,0.502718985080719,
93,0.4184313118457794,
94,0.9839019775390625,
94,0.4737192988395691,
95,0.5027133822441101,
95,0.47366759181022644,
96,-0.33977898955345154,
96,-0.4188252091407776,
97,-0.35104331374168396,
97,-0.4820401966571808,
98,-0.35104331374168396,
98,-0.41140609979629517,
99,-0.33294400572776794,
99,-0.42794978618621826,
100,-0.35104331374168396,
100,-0.4820401966571808,
101,-0.33977898955345154,
101,-0.4188252091407776,
102,0.6039069294929504,
102,0.2704193890094757,
103,0.6039069294929504,
103,0.007650808896869421,
104,0.5651564002037048,
104,0.2991439998149872,
105,-0.0715363472700119,
105,0.3233130872249603,
106,-0.0715363472700119,
106,0.3483198881149292,
107,-0.03805695101618767,
107,0.3233130872249603,
108,-0.0715363472700119,
108,0.3483198881149292,
109,-0.03805695101618767,
109,0.3483198881149292,
110,-0.03805695101618767,
110,0.3233130872249603,
111,-0.0715363472700119,
111,0.3709143102169037,
112,-0.0715363472700119,
112,0.48500868678092957,
113,-0.03805695101618767,
113,0.3709143102169037,
114,-0.0715363472700119,
114,0.48500868678092957,
115,-0.03805695101618767,
115,0.48500868678092957,
116,-0.03805695101618767,
116,0.3709143102169037,
117,-0.0715363472700119,
117,0.1616176962852478,
118,-0.0715363472700119,
118,0.27571210265159607,
119,-0.03805695101618767,
119,0.1616176962852478,
120,-0.0715363472700119,
120,0.27571210265159607,
121,-0.03805695101618767,
121,0.27571210265159607,
122,-0.03805695101618767,
122,0.1616176962852478,
123,-0.0715363472700119,
123,0.27571210265159607,
124,-0.0715363472700119,
124,0.29830649495124817,
125,-0.03805695101618767,
125,0.27571210265159607,
126,-0.0715363472700119,
126,0.29830649495124817,
127,-0.03805695101618767,
127,0.29830649495124817,
128,-0.03805695101618767,
128,0.27571210265159607,
129,-0.0715363472700119,
129,0.3709143102169037,
130,-0.03805695101618767,
130,0.3709143102169037,
131,-0.0715363472700119,
131,0.3483198881149292,
132,-0.03805695101618767,
132,0.3709143102169037,
133,-0.03805695101618767,
133,0.3483198881149292,
134,-0.0715363472700119,
134,0.3483198881149292,
135,-0.0715363472700119,
135,0.3233130872249603,
136,-0.03805695101618767,
136,0.3233130872249603,
137,-0.0715363472700119,
137,0.29830649495124817,
138,-0.03805695101618767,
138,0.3233130872249603,
139,-0.03805695101618767,
139,0.29830649495124817,
140,-0.0715363472700119,
140,0.29830649495124817,
141,0.18790629506111145,
141,0.9761847853660583,
142,0.005912423133850098,
142,0.9761652946472168,
143,0.18790419399738312,
143,0.9932587146759033,
144,0.005910397041589022,
144,0.9932391047477722,
145,0.8236401081085205,
145,0.3303987979888916,
146,0.8873240947723389,
146,0.3303987979888916,
147,0.823639988899231,
147,0.24657130241394043,
148,0.8873240947723389,
148,0.24657130241394043,
149,0.8725265860557556,
149,0.05432451143860817,
150,0.8088424801826477,
150,0.05432451143860817,
151,0.8722221255302429,
151,0.2876949906349182,
152,0.7993766069412231,
152,0.2890613079071045,
153,0.8323798775672913,
153,0.259634792804718,
154,0.8323796987533569,
154,0.3233189880847931,
155,0.8735203742980957,
155,0.259634792804718,
156,0.8323796987533569,
156,0.3233189880847931,
157,0.8735203742980957,
157,0.3233189880847931,
158,0.8735203742980957,
158,0.259634792804718,
159,0.8564317226409912,
159,0.2746495008468628,
160,0.794156014919281,
160,0.2746495008468628,
161,0.8564317226409912,
161,0.338333398103714,
162,0.794156014919281,
162,0.338333398103714,
163,1.0098539590835571,
163,-0.05792117863893509,
164,1.007336974143982,
164,-0.01109290961176157,
165,1.0212479829788208,
165,-0.01109290961176157,
166,0.3709023892879486,
166,0.3646757900714874,
167,0.3707509934902191,
167,0.35743439197540283,
168,0.35301658511161804,
168,0.3655843138694763,
169,0.3559570014476776,
169,0.35791128873825073,
170,0.38887378573417664,
170,0.3648071885108948,
171,0.38557058572769165,
171,0.3572874963283539,
172,0.3709023892879486,
172,0.3646757900714874,
173,0.3707509934902191,
173,0.35743439197540283,
174,0.3783333897590637,
174,0.36486580967903137,
175,0.37582600116729736,
175,0.35755330324172974,
176,0.3590621054172516,
176,0.36495089530944824,
177,0.361485093832016,
177,0.35754838585853577,
178,0.3659580945968628,
178,0.39878419041633606,
179,0.365786612033844,
179,0.41395679116249084,
180,0.3717339038848877,
180,0.3987588882446289,
181,0.37203818559646606,
181,0.41392940282821655,
182,0.37266111373901367,
182,0.41437828540802,
183,0.37189149856567383,
183,0.3986158072948456,
184,0.36628100275993347,
184,0.41407790780067444,
185,0.37189149856567383,
185,0.3986158072948456,
186,0.3660058081150055,
186,0.3994002938270569,
187,0.36628100275993347,
187,0.41407790780067444,
188,0.365786612033844,
188,0.41395679116249084,
189,0.36428138613700867,
189,0.4207133948802948,
190,0.37203818559646606,
190,0.41392940282821655,
191,0.3736025094985962,
191,0.4206725060939789,
192,0.3731445074081421,
192,0.42145588994026184,
193,0.37266111373901367,
193,0.41437828540802,
194,0.36396101117134094,
194,0.4205988049507141,
195,0.37266111373901367,
195,0.41437828540802,
196,0.36628100275993347,
196,0.41407790780067444,
197,0.36396101117134094,
197,0.4205988049507141,
198,0.37890368700027466,
198,0.4134601056575775,
199,0.3778110146522522,
199,0.39877548813819885,
200,0.37266111373901367,
200,0.41437828540802,
201,0.3778110146522522,
201,0.39877548813819885,
202,0.37189149856567383,
202,0.3986158072948456,
203,0.37266111373901367,
203,0.41437828540802,
204,0.38186338543891907,
204,0.41950058937072754,
205,0.37890368700027466,
205,0.4134601056575775,
206,0.3731445074081421,
206,0.42145588994026184,
207,0.37890368700027466,
207,0.4134601056575775,
208,0.37266111373901367,
208,0.41437828540802,
209,0.3731445074081421,
209,0.42145588994026184,
210,0.37473630905151367,
210,0.34413468837738037,
211,0.3746947944164276,
211,0.35108160972595215,
212,0.3771195113658905,
212,0.34272751212120056,
213,0.3746947944164276,
213,0.35108160972595215,
214,0.3771195113658905,
214,0.3524901866912842,
215,0.3771195113658905,
215,0.34272751212120056,
216,0.36868560314178467,
216,0.35455799102783203,
217,0.36864471435546875,
217,0.35732510685920715,
218,0.3746947944164276,
218,0.35108160972595215,
219,0.36864471435546875,
219,0.35732510685920715,
220,0.3771195113658905,
220,0.3524901866912842,
221,0.3746947944164276,
221,0.35108160972595215,
222,0.22831949591636658,
222,0.9233251810073853,
223,0.23113170266151428,
223,0.9421756863594055,
224,0.23530469834804535,
224,0.9233248233795166,
225,0.2324949949979782,
225,0.9421756267547607,
226,0.23169159889221191,
226,0.9234036207199097,
227,0.2249705046415329,
227,0.9252873063087463,
228,0.23412810266017914,
228,0.9423738121986389,
229,0.2249705046415329,
229,0.9252873063087463,
230,0.23280000686645508,
230,0.9426506161689758,
231,0.23412810266017914,
231,0.9423738121986389,
232,0.3626595139503479,
232,0.3510647118091583,
233,0.3602448105812073,
233,0.35241061449050903,
234,0.36868560314178467,
234,0.35455799102783203,
235,0.36864471435546875,
235,0.35732510685920715,
236,0.2386534959077835,
236,0.9235309958457947,
237,0.23169159889221191,
237,0.9234036207199097,
238,0.23548829555511475,
238,0.9422969222068787,
239,0.23169159889221191,
239,0.9234036207199097,
240,0.23412810266017914,
240,0.9423738121986389,
241,0.23548829555511475,
241,0.9422969222068787,
242,0.37189149856567383,
242,0.3986158072948456,
243,0.3778110146522522,
243,0.39877548813819885,
244,0.3709023892879486,
244,0.3646757900714874,
245,0.38887378573417664,
245,0.3648071885108948,
246,0.3659580945968628,
246,0.39878419041633606,
247,0.3717339038848877,
247,0.3987588882446289,
248,0.3590621054172516,
248,0.36495089530944824,
249,0.3783333897590637,
249,0.36486580967903137,
250,0.3660058081150055,
250,0.3994002938270569,
251,0.37189149856567383,
251,0.3986158072948456,
252,0.35301658511161804,
