Index,TEXCOORD2,byte48p
0,0.4702465832233429,
0,0.9961045384407043,
1,0.47024691104888916,
1,0.5956701040267944,
2,0.2985582947731018,
2,0.5956701040267944,
3,0.2985588014125824,
3,0.9961045384407043,
4,0.5088391304016113,
4,0.595670223236084,
5,0.5088441371917725,
5,0.9961045384407043,
6,0.5470271110534668,
6,0.5955656170845032,
7,0.5470271110534668,
7,0.9961045384407043,
8,0.2985582947731018,
8,0.7066993117332458,
9,0.47024691104888916,
9,0.7066993117332458,
10,0.47024670243263245,
10,0.9961045384407043,
11,0.29855892062187195,
11,0.9961045384407043,
12,0.298564612865448,
12,0.5251036882400513,
13,0.4702582061290741,
13,0.5251782536506653,
14,0.4702703654766083,
14,0.003177524544298649,
15,0.29858171939849854,
15,0.003177524544298649,
16,0.5088510513305664,
16,0.5251951217651367,
17,0.5088485479354858,
17,0.003177524544298649,
18,0.5470271110534668,
18,0.5252640247344971,
19,0.5470271110534668,
19,0.003177524544298649,
20,0.5470271110534668,
20,0.9961045384407043,
21,0.5088368654251099,
21,0.9961045384407043,
22,0.2985582947731018,
22,0.47997450828552246,
23,0.2985582947731018,
23,0.5956684350967407,
24,0.47024691104888916,
24,0.5956684350967407,
25,0.47024691104888916,
25,0.47997450828552246,
26,0.5088391304016113,
26,0.47997450828552246,
27,0.5088391304016113,
27,0.5956684350967407,
28,0.2985582947731018,
28,0.3451606333255768,
29,0.2985582947731018,
29,0.47997450828552246,
30,0.47024691104888916,
30,0.47997450828552246,
31,0.47024691104888916,
31,0.3451606333255768,
32,0.2985582947731018,
32,0.24794307351112366,
33,0.47024691104888916,
33,0.24794307351112366,
34,0.2985582947731018,
34,0.16008436679840088,
35,0.47024691104888916,
35,0.16008436679840088,
36,0.47027111053466797,
36,0.003177524544298649,
37,0.2985977828502655,
37,0.003177524544298649,
38,0.5088391304016113,
38,0.3451606333255768,
39,0.5088391304016113,
39,0.47997450828552246,
40,0.5088391304016113,
40,0.24794307351112366,
41,0.5088391304016113,
41,0.16008436679840088,
42,0.50886470079422,
42,0.003177524544298649,
43,0.5470271110534668,
43,0.47997450828552246,
44,0.5470271110534668,
44,0.24794307351112366,
45,0.5470271110534668,
45,0.3451606333255768,
46,0.5470271110534668,
46,0.16008436679840088,
47,0.5470271110534668,
47,0.003177524544298649,
48,0.567251443862915,
48,0.003177524544298649,
49,0.567251443862915,
49,0.06664080917835236,
50,0.8397091031074524,
50,0.06692833453416824,
51,0.8397091031074524,
51,0.003177524544298649,
52,0.8397091031074524,
52,0.15243127942085266,
53,0.567251443862915,
53,0.15232516825199127,
54,0.8397091031074524,
54,0.2770540714263916,
55,0.567251443862915,
55,0.27701929211616516,
56,0.567251443862915,
56,0.27701929211616516,
57,0.567251443862915,
57,0.38306358456611633,
58,0.8397091031074524,
58,0.38306358456611633,
59,0.8397091031074524,
59,0.2770540714263916,
60,0.5453060865402222,
60,0.14391575753688812,
61,0.6246041059494019,
61,0.17757335305213928,
62,0.6241016983985901,
62,0.09792963415384293,
63,0.624700665473938,
63,0.17786817252635956,
64,0.5453060865402222,
64,0.14391575753688812,
65,0.6241769194602966,
65,0.09752308577299118,
66,0.24446403980255127,
66,0.5956697463989258,
67,0.24446415901184082,
67,0.9961045384407043,
68,0.27487826347351074,
68,0.9961045384407043,
69,0.27487826347351074,
69,0.5956698656082153,
70,0.2987576425075531,
70,0.5956699848175049,
71,0.29875797033309937,
71,0.9961045384407043,
72,0.27487826347351074,
72,0.16008436679840088,
73,0.2748919725418091,
73,0.003177524544298649,
74,0.24446424841880798,
74,0.003177524544298649,
75,0.24446403980255127,
75,0.16008436679840088,
76,0.2987872064113617,
76,0.003177524544298649,
77,0.2987576425075531,
77,0.16008436679840088,
78,0.2987576425075531,
78,0.24794307351112366,
79,0.27487826347351074,
79,0.24794307351112366,
80,0.2987576425075531,
80,0.3451606333255768,
81,0.27487826347351074,
81,0.3451606333255768,
82,0.2987576425075531,
82,0.47997450828552246,
83,0.27487826347351074,
83,0.47997450828552246,
84,0.24446403980255127,
84,0.24794307351112366,
85,0.24446403980255127,
85,0.3451606333255768,
86,0.2987576425075531,
86,0.5956684350967407,
87,0.2985582947731018,
87,0.5956684350967407,
88,0.2985582947731018,
88,0.47997450828552246,
89,0.2987576425075531,
89,0.47997450828552246,
90,0.2985582947731018,
90,0.3451606333255768,
91,0.2987576425075531,
91,0.3451606333255768,
92,0.2987576425075531,
92,0.3451606333255768,
93,0.2985582947731018,
93,0.3451606333255768,
94,0.2985582947731018,
94,0.24794307351112366,
95,0.2987576425075531,
95,0.24794307351112366,
96,0.2985582947731018,
96,0.16008436679840088,
97,0.2987576425075531,
97,0.16008436679840088,
98,0.2985977828502655,
98,0.003177524544298649,
99,0.2987872064113617,
99,0.003177524544298649,
100,0.29875797033309937,
100,0.9961045384407043,
101,0.2985588014125824,
101,0.9961045384407043,
102,0.2985582947731018,
102,0.5956701040267944,
103,0.2987576425075531,
103,0.5956699848175049,
104,0.5088391304016113,
104,0.47997450828552246,
105,0.5088391304016113,
105,0.5956684350967407,
106,0.5470271110534668,
106,0.5956684350967407,
107,0.5470271110534668,
107,0.47997450828552246,
108,0.5088391304016113,
108,0.3451606333255768,
109,0.5470271110534668,
109,0.3451606333255768,
110,0.5088391304016113,
110,0.24794307351112366,
111,0.6209285855293274,
111,0.17750978469848633,
112,0.5470271110534668,
112,0.17808912694454193,
113,0.5470271110534668,
113,0.2742190957069397,
114,0.6209285855293274,
114,0.2742347717285156,
115,0.5470271110534668,
115,0.5233129262924194,
116,0.6209285855293274,
116,0.5232721567153931,
117,0.6209287643432617,
117,0.7693860530853271,
118,0.5470272302627563,
118,0.7693697214126587,
119,0.5470272302627563,
119,0.9961045384407043,
120,0.6209287643432617,
120,0.9961045384407043,
121,0.6209287643432617,
121,0.5251609086990356,
122,0.5470272302627563,
122,0.525216817855835,
123,0.27487826347351074,
123,0.24794307351112366,
124,0.24446403980255127,
124,0.16008436679840088,
125,0.24446403980255127,
125,0.24794307351112366,
126,0.27487826347351074,
126,0.47997450828552246,
127,0.27487826347351074,
127,0.3451606333255768,
128,0.24446403980255127,
128,0.3451606333255768,
129,0.24446403980255127,
129,0.47997450828552246,
130,0.27487826347351074,
130,0.5956684350967407,
131,0.24446403980255127,
131,0.5956684350967407,
132,0.2987576425075531,
132,0.5956684350967407,
133,0.2987576425075531,
133,0.47997450828552246,
134,0.6241769194602966,
134,0.09752308577299118,
135,0.5453060865402222,
135,0.14391575753688812,
136,0.6244720816612244,
136,0.17744022607803345,
137,0.6238833069801331,
137,0.09763912111520767,
138,0.5453060865402222,
138,0.14391575753688812,
139,0.624700665473938,
139,0.17786817252635956,
140,0.2987810969352722,
140,0.003177524544298649,
141,0.29858171939849854,
141,0.003177524544298649,
142,0.298564612865448,
142,0.5251036882400513,
143,0.2987600564956665,
143,0.5250794291496277,
144,0.2985582947731018,
144,0.7066993117332458,
145,0.29875797033309937,
145,0.9961045384407043,
146,0.29855892062187195,
146,0.9961045384407043,
147,0.2987600564956665,
147,0.5250794291496277,
148,0.2748771905899048,
148,0.5250299572944641,
149,0.2748892307281494,
149,0.003177524544298649,
150,0.2987810969352722,
150,0.003177524544298649,
151,0.24449117481708527,
151,0.003177524544298649,
152,0.24446572363376617,
152,0.5250017642974854,
153,0.29875797033309937,
153,0.9961045384407043,
154,0.27487826347351074,
154,0.9961045384407043,
155,0.24446424841880798,
155,0.9961045384407043,
156,0.8099852800369263,
156,0.9961045384407043,
157,0.8397091031074524,
157,0.9961045384407043,
158,0.8397091031074524,
158,0.8719214200973511,
159,0.8099852800369263,
159,0.8719214200973511,
160,0.8099852800369263,
160,0.5537333488464355,
161,0.8397091031074524,
161,0.5537333488464355,
162,0.8099852800369263,
162,0.26060545444488525,
163,0.8397091031074524,
163,0.26060545444488525,
164,0.8099852800369263,
164,0.003177524544298649,
165,0.8397091031074524,
165,0.003177524544298649,
166,0.8099852800369263,
166,0.9961045384407043,
167,0.8099852800369263,
167,0.876732349395752,
168,0.8397091031074524,
168,0.876732349395752,
169,0.8397091031074524,
169,0.9961045384407043,
170,0.8397091031074524,
170,0.7288000583648682,
