Index,TEXCOORD2,byte48p
0,0.011637675575911999,
0,0.9967004060745239,
1,0.16910700500011444,
1,0.9429521560668945,
2,0.16910700500011444,
2,0.7249085903167725,
3,0.011637675575911999,
3,0.7249085903167725,
4,0.32768383622169495,
4,0.9429521560668945,
5,0.32768383622169495,
5,0.7249085903167725,
6,0.48563411831855774,
6,0.9930597543716431,
7,0.48563411831855774,
7,0.7249085903167725,
8,0.11657869070768356,
8,0.12950144708156586,
9,0.11657869070768356,
9,0.0038653810042887926,
10,0.23677361011505127,
10,0.0038653810042887926,
11,0.23677361011505127,
11,0.10151426494121552,
12,0.35914430022239685,
12,0.0038653810042887926,
13,0.35914430022239685,
13,0.10151426494121552,
14,0.4865354895591736,
14,0.0038653810042887926,
15,0.4865354895591736,
15,0.1326492428779602,
16,0.6145011782646179,
16,0.0038653810042887926,
17,0.6145011782646179,
17,0.1326492428779602,
18,0.4865354895591736,
18,0.16908001899719238,
19,0.6145011782646179,
19,0.16908001899719238,
20,0.35914430022239685,
20,0.14029957354068756,
21,0.23677361011505127,
21,0.14029957354068756,
22,0.11657869070768356,
22,0.16611842811107635,
23,0.0031324299052357674,
23,0.12950144708156586,
24,0.0031324299052357674,
24,0.16611842811107635,
25,0.0031324299052357674,
25,0.0038653810042887926,
26,0.005493754055351019,
26,0.5341776013374329,
27,0.005493754055351019,
27,0.5776669383049011,
28,0.10749492049217224,
28,0.5776669383049011,
29,0.10749492049217224,
29,0.5341776013374329,
30,0.12581953406333923,
30,0.5341776013374329,
31,0.12581953406333923,
31,0.5776669383049011,
32,0.16437041759490967,
32,0.5341776013374329,
33,0.16437041759490967,
33,0.5776669383049011,
34,0.2797694504261017,
34,0.5776669383049011,
35,0.2797694504261017,
35,0.5341776013374329,
36,0.39499932527542114,
36,0.5776669383049011,
37,0.39499932527542114,
37,0.5341776013374329,
38,0.5105063319206238,
38,0.5776669383049011,
39,0.5105063319206238,
39,0.5341776013374329,
40,0.5483903288841248,
40,0.5341776013374329,
41,0.5483903288841248,
41,0.5776669383049011,
42,0.5665924549102783,
42,0.5776669383049011,
43,0.5665924549102783,
43,0.5341776013374329,
44,0.669150173664093,
44,0.5341776013374329,
45,0.669150173664093,
45,0.5776669383049011,
46,0.1509588062763214,
46,0.3742617666721344,
47,0.1509588062763214,
47,0.34566301107406616,
48,0.2804410755634308,
48,0.34566301107406616,
