Index,TEXCOORD2,byte48p
0,0.6143302321434021,
0,0.4010041058063507,
1,0.44506362080574036,
1,0.9992263317108154,
2,0.44506362080574036,
2,0.4010041058063507,
3,0.6143302321434021,
3,0.9992263317108154,
4,0.6143302321434021,
4,0.4010041058063507,
5,0.44506362080574036,
5,0.9992263317108154,
6,0.6143302321434021,
6,0.9992263317108154,
7,0.44506362080574036,
7,0.4010041058063507,
8,0.44506362080574036,
8,0.4010041058063507,
9,0.6143302321434021,
9,0.4010041058063507,
10,0.6143302321434021,
10,0.4010041058063507,
11,0.44506362080574036,
11,0.4010041058063507,
12,0.44506362080574036,
12,0.4010041058063507,
13,0.44506362080574036,
13,0.4010041058063507,
14,0.44506362080574036,
14,0.9992263317108154,
15,0.44506362080574036,
15,0.4010041058063507,
16,0.44506362080574036,
16,0.4010041058063507,
17,0.44506362080574036,
17,0.9992263317108154,
18,0.6143302321434021,
18,0.9992263317108154,
19,0.44506362080574036,
19,0.9992263317108154,
20,0.44506362080574036,
20,0.9992263317108154,
21,0.6143302321434021,
21,0.9992263317108154,
22,0.44506362080574036,
22,0.9992263317108154,
23,0.44506362080574036,
23,0.9992263317108154,
24,0.44506362080574036,
24,0.4010041058063507,
25,0.44506362080574036,
25,0.9992263317108154,
26,0.44506362080574036,
26,0.9992263317108154,
27,0.44506362080574036,
27,0.4010041058063507,
28,0.6143302321434021,
28,0.4010041058063507,
29,0.44506362080574036,
29,0.9992263317108154,
30,0.44506362080574036,
30,0.4010041058063507,
31,0.6143302321434021,
31,0.9992263317108154,
32,0.6143302321434021,
32,0.4010041058063507,
33,0.44506362080574036,
33,0.9992263317108154,
34,0.6143302321434021,
34,0.9992263317108154,
35,0.44506362080574036,
35,0.4010041058063507,
36,0.44506362080574036,
36,0.4010041058063507,
37,0.6143302321434021,
37,0.4010041058063507,
38,0.6143302321434021,
38,0.4010041058063507,
39,0.44506362080574036,
39,0.4010041058063507,
40,0.44506362080574036,
40,0.4010041058063507,
41,0.44506362080574036,
41,0.4010041058063507,
42,0.44506362080574036,
42,0.9992263317108154,
43,0.44506362080574036,
43,0.4010041058063507,
44,0.44506362080574036,
44,0.4010041058063507,
45,0.44506362080574036,
45,0.9992263317108154,
46,0.6143302321434021,
46,0.9992263317108154,
47,0.44506362080574036,
47,0.9992263317108154,
48,0.44506362080574036,
48,0.9992263317108154,
49,0.6143302321434021,
49,0.9992263317108154,
50,0.44506362080574036,
50,0.9992263317108154,
51,0.44506362080574036,
51,0.9992263317108154,
52,0.44506362080574036,
52,0.4010041058063507,
53,0.44506362080574036,
53,0.9992263317108154,
54,0.44506362080574036,
54,0.9992263317108154,
55,0.44506362080574036,
55,0.4010041058063507,
56,0.6143302321434021,
56,0.4010041058063507,
57,0.44506362080574036,
57,0.9992263317108154,
58,0.44506362080574036,
58,0.4010041058063507,
59,0.6143302321434021,
59,0.9992263317108154,
60,0.6143302321434021,
60,0.4010041058063507,
61,0.44506362080574036,
61,0.9992263317108154,
62,0.6143302321434021,
62,0.9992263317108154,
63,0.44506362080574036,
63,0.4010041058063507,
64,0.44506362080574036,
64,0.4010041058063507,
65,0.6143302321434021,
65,0.4010041058063507,
66,0.6143302321434021,
66,0.4010041058063507,
67,0.44506362080574036,
67,0.4010041058063507,
68,0.44506362080574036,
68,0.4010041058063507,
69,0.44506362080574036,
69,0.4010041058063507,
70,0.44506362080574036,
70,0.9992263317108154,
71,0.44506362080574036,
71,0.4010041058063507,
72,0.44506362080574036,
72,0.4010041058063507,
73,0.44506362080574036,
73,0.9992263317108154,
74,0.6143302321434021,
74,0.9992263317108154,
75,0.44506362080574036,
75,0.9992263317108154,
76,0.44506362080574036,
76,0.9992263317108154,
77,0.6143302321434021,
77,0.9992263317108154,
78,0.44506362080574036,
78,0.9992263317108154,
79,0.44506362080574036,
79,0.9992263317108154,
80,0.44506362080574036,
80,0.4010041058063507,
81,0.44506362080574036,
81,0.9992263317108154,
82,0.44506362080574036,
82,0.9992263317108154,
83,0.44506362080574036,
83,0.4010041058063507,
84,0.6143302321434021,
84,0.4010041058063507,
85,0.44506362080574036,
85,0.9992263317108154,
86,0.44506362080574036,
86,0.4010041058063507,
87,0.6143302321434021,
87,0.9992263317108154,
88,0.6143302321434021,
88,0.4010041058063507,
89,0.44506362080574036,
89,0.9992263317108154,
90,0.6143302321434021,
90,0.9992263317108154,
91,0.44506362080574036,
91,0.4010041058063507,
92,0.44506362080574036,
92,0.4010041058063507,
93,0.6143302321434021,
