Index,TEXCOORD2,byte48p
0,0.9954546093940735,
0,0.42143478989601135,
1,0.9954546093940735,
1,0.011487586423754692,
2,0.8203674554824829,
2,0.011487586423754692,
3,0.8203674554824829,
3,0.42143478989601135,
4,0.8203674554824829,
4,0.7162001132965088,
5,0.9954546093940735,
5,0.7162001132965088,
6,0.8203674554824829,
6,0.9915980100631714,
7,0.9954546093940735,
7,0.9915980100631714,
8,0.9954546093940735,
8,0.42143478989601135,
9,0.9954546093940735,
9,0.011487586423754692,
10,0.8203674554824829,
10,0.011487586423754692,
11,0.8203674554824829,
11,0.42143478989601135,
12,0.8203674554824829,
12,0.7162001132965088,
13,0.9954546093940735,
13,0.7162001132965088,
14,0.8203674554824829,
14,0.9915980100631714,
15,0.9954546093940735,
15,0.9915980100631714,
16,0.8203674554824829,
16,0.011487586423754692,
17,0.9954546093940735,
17,0.011487586423754692,
18,0.9954546093940735,
18,0.42143478989601135,
19,0.8203674554824829,
19,0.42143478989601135,
20,0.8203674554824829,
20,0.7162001132965088,
21,0.9954546093940735,
21,0.7162001132965088,
22,0.8203674554824829,
22,0.9915980100631714,
23,0.9954546093940735,
23,0.9915980100631714,
24,0.8203674554824829,
24,0.011487586423754692,
25,0.9954546093940735,
25,0.011487586423754692,
26,0.9954546093940735,
26,0.42143478989601135,
27,0.8203674554824829,
27,0.42143478989601135,
28,0.8203674554824829,
28,0.7162001132965088,
29,0.9954546093940735,
29,0.7162001132965088,
30,0.8203674554824829,
30,0.9915980100631714,
31,0.9954546093940735,
31,0.9915980100631714,
32,0.9954546093940735,
32,0.42143478989601135,
33,0.9954546093940735,
33,0.011487586423754692,
34,0.8203674554824829,
34,0.011487586423754692,
35,0.8203674554824829,
35,0.42143478989601135,
36,0.8203674554824829,
36,0.7162001132965088,
37,0.9954546093940735,
37,0.7162001132965088,
38,0.8203674554824829,
38,0.9915980100631714,
39,0.9954546093940735,
39,0.9915980100631714,
40,0.9954546093940735,
40,0.42143478989601135,
41,0.9954546093940735,
41,0.011487586423754692,
42,0.8203674554824829,
42,0.011487586423754692,
43,0.8203674554824829,
43,0.42143478989601135,
44,0.8203674554824829,
44,0.7162001132965088,
45,0.9954546093940735,
45,0.7162001132965088,
46,0.8203674554824829,
46,0.9915980100631714,
47,0.9954546093940735,
47,0.9915980100631714,
48,0.8203674554824829,
48,0.011487586423754692,
49,0.9954546093940735,
49,0.011487586423754692,
50,0.9954546093940735,
50,0.42143478989601135,
51,0.8203674554824829,
51,0.42143478989601135,
52,0.8203674554824829,
52,0.7162001132965088,
53,0.9954546093940735,
53,0.7162001132965088,
54,0.8203674554824829,
54,0.9915980100631714,
55,0.9954546093940735,
55,0.9915980100631714,
56,0.8203674554824829,
56,0.011487586423754692,
57,0.9954546093940735,
57,0.011487586423754692,
58,0.9954546093940735,
58,0.42143478989601135,
59,0.8203674554824829,
59,0.42143478989601135,
60,0.8203674554824829,
60,0.7162001132965088,
61,0.9954546093940735,
61,0.7162001132965088,
62,0.8203674554824829,
62,0.9915980100631714,
63,0.9954546093940735,
63,0.9915980100631714,
64,0.49516209959983826,
64,-0.11141800135374069,
65,0.49516209959983826,
65,-0.21989910304546356,
66,0.43210428953170776,
66,-0.10786479711532593,
67,0.41887348890304565,
67,0.06869498640298843,
68,0.41887378692626953,
68,0.25479260087013245,
69,0.49516209959983826,
69,0.25479260087013245,
70,0.49516209959983826,
70,0.5245475769042969,
71,0.49516209959983826,
71,0.06869498640298843,
72,0.49516209959983826,
72,-0.11141800135374069,
73,0.41887348890304565,
73,0.06869498640298843,
74,0.49516209959983826,
74,0.25479260087013245,
75,0.41887378692626953,
75,0.5245475769042969,
76,0.49516209959983826,
76,0.5245475769042969,
77,0.41887378692626953,
77,0.25479260087013245,
78,0.4951621890068054,
78,0.791571319103241,
79,0.4188739061355591,
79,0.7915710806846619,
80,0.49516239762306213,
80,1.0523929595947266,
81,0.41887378692626953,
81,1.0523920059204102,
82,0.49516209959983826,
82,1.1907479763031006,
83,0.41887369751930237,
83,1.1907479763031006,
84,0.49516209959983826,
84,-0.21989910304546356,
85,0.49516209959983826,
85,-0.11141800135374069,
86,0.43210428953170776,
86,-0.10786479711532593,
87,0.41887348890304565,
87,0.06869498640298843,
88,0.49516209959983826,
88,-0.11141800135374069,
89,0.49516209959983826,
89,0.06869498640298843,
90,0.41887348890304565,
90,0.06869498640298843,
91,0.49516209959983826,
91,0.25479260087013245,
92,0.41887378692626953,
92,0.25479260087013245,
93,0.49516209959983826,
93,0.5245475769042969,
94,0.41887378692626953,
94,0.5245475769042969,
95,0.4951621890068054,
95,0.791571319103241,
96,0.4188739061355591,
96,0.7915710806846619,
97,0.49516239762306213,
97,1.0523929595947266,
98,0.49516239762306213,
98,1.0523929595947266,
99,0.41887378692626953,
99,1.0523920059204102,
100,0.4188739061355591,
100,0.7915710806846619,
101,0.49516209959983826,
101,1.1907479763031006,
102,0.41887369751930237,
102,1.1907479763031006,
